udp,select,poll,sys,dev,etc,root,mkdir,connect,tcp,clone_API,proc,var,network_http,File_IO,accept,home,munmap,rename,mmap,chdir_API,network_connection,execve_API,attack_map
0,40,132,0,0,216,0,0,0,1314,0,0,198,12,516,36,0,48,0,48,24,1362,0,2
0,42,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,41,0,56,0,56,28,1589,0,2
0,40,176,0,0,288,0,0,0,1744,0,0,264,16,688,47,0,64,0,64,32,1808,0,2
0,44,176,0,0,288,0,0,0,1751,0,0,264,16,688,47,0,64,0,64,32,1815,0,2
0,44,166,0,0,288,0,0,0,1646,0,0,263,15,681,44,0,64,0,64,30,1710,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,41,0,56,0,56,28,1589,0,2
0,44,284,0,0,576,0,0,0,3033,0,0,545,34,1393,72,0,128,0,128,64,3161,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,41,0,56,0,56,28,1589,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,47,0,64,0,64,32,1816,0,2
0,44,170,0,0,288,0,0,0,1710,0,0,264,16,688,44,0,64,0,64,32,1774,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,42,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,40,176,0,0,288,0,0,0,1744,0,0,264,16,688,47,0,64,0,64,32,1808,0,2
0,44,154,0,0,252,0,0,0,1531,0,0,231,14,602,41,0,56,0,56,28,1587,0,2
0,44,170,0,0,288,0,0,0,1710,0,0,264,16,688,44,0,64,0,64,32,1774,0,2
0,44,141,0,0,243,0,0,0,1394,0,0,230,13,586,38,0,53,0,54,26,1450,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,44,176,0,0,288,0,0,0,1751,0,0,264,16,688,47,0,64,0,64,32,1815,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,160,0,0,252,0,0,0,1570,0,0,231,14,602,44,0,56,0,56,28,1626,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,44,284,0,0,576,0,0,0,3030,0,0,545,34,1393,71,0,128,0,128,64,3158,0,2
0,44,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,47,0,64,0,64,32,1816,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,154,0,0,252,0,0,0,1527,0,0,231,14,602,42,0,56,0,56,28,1583,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,44,150,0,0,252,0,0,0,1507,0,0,231,14,602,40,0,56,0,56,28,1563,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,176,0,0,288,0,0,0,1751,0,0,264,16,688,47,0,64,0,64,32,1815,0,2
0,44,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,41,0,56,0,56,28,1589,0,2
0,43,176,0,0,288,0,0,0,1746,0,0,264,16,688,48,0,64,0,64,32,1810,0,2
0,42,154,0,0,252,0,0,0,1532,0,0,231,14,602,41,0,56,0,56,28,1588,0,2
0,42,262,0,0,540,0,0,0,2814,0,0,512,32,1307,66,0,120,0,120,60,2934,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,47,0,64,0,64,32,1816,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,41,0,56,0,56,28,1589,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,40,152,0,0,252,0,0,0,1520,0,0,231,14,602,41,0,56,0,56,28,1576,0,2
0,44,176,0,0,288,0,0,0,1751,0,0,264,16,688,47,0,64,0,64,32,1815,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,132,0,0,216,0,0,0,1314,0,0,198,12,516,36,0,48,0,48,24,1362,0,2
0,40,160,0,0,252,0,0,0,1571,0,0,231,14,602,44,0,56,0,56,28,1627,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,47,0,64,0,64,32,1816,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,41,0,56,0,56,28,1589,0,2
0,42,262,0,0,540,0,0,0,2814,0,0,512,32,1307,66,0,120,0,120,60,2934,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,47,0,64,0,64,32,1816,0,2
0,44,170,0,0,288,0,0,0,1710,0,0,264,16,688,44,0,64,0,64,32,1774,0,2
0,40,132,0,0,216,0,0,0,1308,0,0,198,12,516,36,0,48,0,48,24,1356,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,154,0,0,252,0,0,0,1527,0,0,231,14,602,42,0,56,0,56,28,1583,0,2
0,44,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,44,176,0,0,288,0,0,0,1746,0,0,264,16,688,48,0,64,0,64,32,1810,0,2
0,44,176,0,0,288,0,0,0,1751,0,0,264,16,688,47,0,64,0,64,32,1815,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,47,0,64,0,64,32,1816,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,47,0,64,0,64,32,1816,0,2
0,44,154,0,0,252,0,0,0,1531,0,0,231,14,602,41,0,56,0,56,28,1587,0,2
0,44,154,0,0,252,0,0,0,1531,0,0,231,14,602,41,0,56,0,56,28,1587,0,2
0,44,176,0,0,288,0,0,0,1751,0,0,264,16,688,47,0,64,0,64,32,1815,0,2
0,44,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,44,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,42,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,47,0,64,0,64,32,1816,0,2
0,44,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,44,154,0,0,252,0,0,0,1531,0,0,231,14,602,41,0,56,0,56,28,1587,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,170,0,0,288,0,0,0,1713,0,0,264,16,688,45,0,64,0,64,32,1777,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,176,0,0,288,0,0,0,1746,0,0,264,16,688,48,0,64,0,64,32,1810,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,44,176,0,0,288,0,0,0,1751,0,0,264,16,688,47,0,64,0,64,32,1815,0,2
0,44,262,0,0,540,0,0,0,2814,0,0,512,32,1307,65,0,120,0,120,60,2934,0,2
0,44,170,0,0,288,0,0,0,1710,0,0,264,16,688,44,0,64,0,64,32,1774,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,47,0,64,0,64,32,1816,0,2
0,44,176,0,0,288,0,0,0,1751,0,0,264,16,688,47,0,64,0,64,32,1815,0,2
0,44,154,0,0,252,0,0,0,1526,0,0,231,14,602,41,0,56,0,56,28,1582,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,370,0,0,828,0,0,0,4095,0,0,793,50,2012,90,0,184,0,184,92,4279,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,47,0,64,0,64,32,1816,0,2
0,44,176,0,0,288,0,0,0,1742,0,0,264,16,688,47,0,64,0,64,32,1806,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,47,0,64,0,64,32,1816,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,132,0,0,216,0,0,0,1314,0,0,198,12,516,36,0,48,0,48,24,1362,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,41,154,0,0,252,0,0,0,1527,0,0,231,14,602,42,0,56,0,56,28,1583,0,2
0,42,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,176,0,0,288,0,0,0,1736,0,0,264,16,688,47,0,64,0,64,32,1800,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,176,0,0,288,0,0,0,1746,0,0,264,16,688,48,0,64,0,64,32,1810,0,2
0,44,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,132,0,0,216,0,0,0,1314,0,0,198,12,516,36,0,48,0,48,24,1362,0,2
0,44,148,0,0,252,0,0,0,1493,0,0,231,14,602,38,0,56,0,56,28,1549,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,160,0,0,252,0,0,0,1570,0,0,231,14,602,44,0,56,0,56,28,1626,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,47,0,64,0,64,32,1816,0,2
0,44,176,0,0,288,0,0,0,1751,0,0,264,16,688,47,0,64,0,64,32,1815,0,2
0,44,176,0,0,288,0,0,0,1751,0,0,264,16,688,47,0,64,0,64,32,1815,0,2
0,44,154,0,0,252,0,0,0,1531,0,0,231,14,602,40,0,56,0,56,28,1587,0,2
0,39,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,44,462,0,0,1080,0,0,0,5196,0,0,1041,66,2631,111,0,240,0,240,120,5436,0,2
0,42,176,0,0,288,0,0,0,1743,0,0,264,16,688,47,0,64,0,64,32,1807,0,2
0,44,176,0,0,288,0,0,0,1751,0,0,264,16,688,47,0,64,0,64,32,1815,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,40,170,0,0,288,0,0,0,1712,0,0,264,16,688,44,0,64,0,64,32,1776,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,41,154,0,0,252,0,0,0,1521,0,0,231,14,602,42,0,56,0,56,28,1577,0,2
0,40,176,0,0,288,0,0,0,1749,0,0,264,16,688,47,0,64,0,64,32,1813,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,41,0,56,0,56,28,1589,0,2
0,42,172,0,0,288,0,0,0,1725,0,0,264,16,688,45,0,64,0,64,32,1789,0,2
0,42,176,0,0,288,0,0,0,1748,0,0,264,16,688,47,0,64,0,64,32,1812,0,2
0,42,176,0,0,288,0,0,0,1748,0,0,264,16,688,47,0,64,0,64,32,1812,0,2
0,39,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,42,154,0,0,252,0,0,0,1527,0,0,231,14,602,42,0,56,0,56,28,1583,0,2
0,42,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,42,284,0,0,576,0,0,0,3031,0,0,545,34,1393,71,0,128,0,128,64,3159,0,2
0,42,262,0,0,540,0,0,0,2810,0,0,512,32,1307,65,0,120,0,120,60,2930,0,2
0,42,174,0,0,288,0,0,0,1729,0,0,264,16,688,46,0,64,0,64,32,1793,0,2
0,42,176,0,0,288,0,0,0,1749,0,0,264,16,688,46,0,64,0,64,32,1813,0,2
0,42,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,39,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,176,0,0,288,0,0,0,1749,0,0,264,16,688,47,0,64,0,64,32,1813,0,2
0,42,176,0,0,288,0,0,0,1748,0,0,264,16,688,47,0,64,0,64,32,1812,0,2
0,42,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,42,176,0,0,288,0,0,0,1748,0,0,264,16,688,47,0,64,0,64,32,1812,0,2
0,42,170,0,0,288,0,0,0,1711,0,0,264,16,688,44,0,64,0,64,32,1775,0,2
0,38,132,0,0,216,0,0,0,1314,0,0,198,12,516,36,0,48,0,48,24,1362,0,2
0,42,154,0,0,252,0,0,0,1532,0,0,231,14,602,41,0,56,0,56,28,1588,0,2
0,42,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,39,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,38,161,0,0,252,0,0,0,1570,0,0,231,14,602,45,0,56,0,56,28,1626,0,2
0,42,176,0,0,288,0,0,0,1749,0,0,264,16,688,46,0,64,0,64,32,1813,0,2
0,42,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,42,176,0,0,288,0,0,0,1748,0,0,264,16,688,47,0,64,0,64,32,1812,0,2
0,42,262,0,0,540,0,0,0,2810,0,0,512,32,1307,65,0,120,0,120,60,2930,0,2
0,42,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,36,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,176,0,0,288,0,0,0,1750,0,0,264,16,688,46,0,64,0,64,32,1814,0,2
0,40,176,0,0,288,0,0,0,1749,0,0,264,16,688,47,0,64,0,64,32,1813,0,2
0,40,176,0,0,288,0,0,0,1749,0,0,264,16,688,47,0,64,0,64,32,1813,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,41,0,56,0,56,28,1589,0,2
0,36,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,41,0,56,0,56,28,1589,0,2
0,36,154,0,0,252,0,0,0,1527,0,0,231,14,602,42,0,56,0,56,28,1583,0,2
0,36,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,176,0,0,288,0,0,0,1749,0,0,264,16,688,47,0,64,0,64,32,1813,0,2
0,40,176,0,0,288,0,0,0,1744,0,0,264,16,688,47,0,64,0,64,32,1808,0,2
0,40,176,0,0,288,0,0,0,1749,0,0,264,16,688,47,0,64,0,64,32,1813,0,2
0,40,154,0,0,252,0,0,0,1529,0,0,231,14,602,40,0,56,0,56,28,1585,0,2
0,36,262,0,0,540,0,0,0,2808,0,0,512,32,1307,66,0,120,0,120,60,2928,0,2
0,40,176,0,0,288,0,0,0,1749,0,0,264,16,688,47,0,64,0,64,32,1813,0,2
0,42,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,39,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,42,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,40,176,0,0,288,0,0,0,1749,0,0,264,16,688,47,0,64,0,64,32,1813,0,2
0,40,176,0,0,288,0,0,0,1749,0,0,264,16,688,47,0,64,0,64,32,1813,0,2
0,42,154,0,0,252,0,0,0,1532,0,0,231,14,602,41,0,56,0,56,28,1588,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,42,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,42,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,40,176,0,0,288,0,0,0,1749,0,0,264,16,688,47,0,64,0,64,32,1813,0,2
0,40,176,0,0,288,0,0,0,1749,0,0,264,16,688,47,0,64,0,64,32,1813,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,42,284,0,0,576,0,0,0,3031,0,0,545,34,1393,71,0,128,0,128,64,3159,0,2
0,42,472,0,0,1116,0,0,0,5333,0,0,1074,68,2717,110,0,248,0,248,124,5581,0,2
0,39,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,38,158,0,0,252,0,0,0,1558,0,0,231,14,602,43,0,56,0,56,28,1614,0,2
0,40,176,0,0,288,0,0,0,1749,0,0,264,16,688,47,0,64,0,64,32,1813,0,2
0,42,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,40,176,0,0,288,0,0,0,1749,0,0,264,16,688,47,0,64,0,64,32,1813,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,42,170,0,0,288,0,0,0,1711,0,0,264,16,688,44,0,64,0,64,32,1775,0,2
0,42,258,0,0,540,0,0,0,2781,0,0,512,32,1307,63,0,120,0,120,60,2901,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,160,0,0,252,0,0,0,1565,0,0,231,14,602,44,0,56,0,56,28,1621,0,2
0,40,172,0,0,288,0,0,0,1726,0,0,264,16,688,45,0,64,0,64,32,1790,0,2
0,40,176,0,0,288,0,0,0,1749,0,0,264,16,688,47,0,64,0,64,32,1813,0,2
0,40,176,0,0,288,0,0,0,1749,0,0,264,16,688,47,0,64,0,64,32,1813,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,42,168,0,0,288,0,0,0,1706,0,0,263,15,687,44,0,64,0,64,32,1770,0,2
0,42,264,0,0,540,0,0,0,2824,0,0,512,32,1307,66,0,120,0,120,60,2944,0,2
0,39,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,152,0,0,252,0,0,0,1520,0,0,231,14,602,41,0,56,0,56,28,1576,0,2
0,40,176,0,0,288,0,0,0,1744,0,0,264,16,688,47,0,64,0,64,32,1808,0,2
0,40,176,0,0,288,0,0,0,1749,0,0,264,16,688,47,0,64,0,64,32,1813,0,2
0,40,176,0,0,288,0,0,0,1744,0,0,264,16,688,47,0,64,0,64,32,1808,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,41,0,56,0,56,28,1589,0,2
0,41,154,0,0,252,0,0,0,1527,0,0,231,14,602,42,0,56,0,56,28,1583,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,40,176,0,0,288,0,0,0,1749,0,0,264,16,688,47,0,64,0,64,32,1813,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,40,264,0,0,540,0,0,0,2821,0,0,512,32,1307,67,0,120,0,120,60,2941,0,2
0,44,240,0,0,504,0,0,0,2601,0,0,481,31,1223,60,0,112,0,112,56,2713,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,40,176,0,0,288,0,0,0,1744,0,0,264,16,688,47,0,64,0,64,32,1808,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,42,154,0,0,252,0,0,0,1532,0,0,231,14,602,41,0,56,0,56,28,1588,0,2
0,44,154,0,0,252,0,0,0,1527,0,0,231,14,602,42,0,56,0,56,28,1583,0,2
0,40,230,0,0,468,0,0,0,2448,0,0,446,28,1135,60,0,104,0,104,52,2552,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,148,0,0,252,0,0,0,1493,0,0,231,14,602,38,0,56,0,56,28,1549,0,2
0,42,348,0,0,792,0,0,0,3876,0,0,760,48,1926,84,0,176,0,176,88,4052,0,2
0,44,154,0,0,252,0,0,0,1527,0,0,231,14,602,42,0,56,0,56,28,1583,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,42,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,41,0,56,0,56,28,1589,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,41,170,0,1,270,0,0,0,1630,0,0,232,15,624,47,0,60,0,60,30,1688,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,132,0,0,216,0,0,0,1314,0,0,198,12,516,36,0,48,0,48,24,1362,0,2
0,42,162,0,0,252,0,0,0,1572,0,0,231,14,602,46,0,56,0,56,28,1628,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,44,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,44,282,0,0,576,0,0,0,3020,0,0,545,34,1393,71,0,128,0,128,64,3148,0,2
0,40,370,0,0,828,0,0,0,4088,0,0,793,50,2012,89,0,184,0,184,92,4272,0,2
0,44,163,0,0,282,0,0,0,1613,0,0,263,15,675,44,0,62,0,64,30,1677,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,41,174,0,0,288,0,0,0,1739,0,0,264,16,688,47,0,64,0,64,32,1803,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,262,0,0,540,0,0,0,2808,0,0,512,32,1307,66,0,120,0,120,60,2928,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,160,0,0,252,0,0,0,1571,0,0,231,14,602,43,0,56,0,56,28,1627,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,44,170,0,0,288,0,0,0,1710,0,0,264,16,688,44,0,64,0,64,32,1774,0,2
0,42,348,0,0,792,0,0,0,3876,0,0,760,48,1926,84,0,176,0,176,88,4052,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,41,0,56,0,56,28,1589,0,2
